Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_036026575.1	458107	2024-01-25	513361	6266	1026	1117225020	Pionus tumultuosus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_036169615.1	472823	2024-01-26	568	8413062	1178071	1049565314	Heliangelus exortis	Sarcopterygii	Aves	Neognathae			Apodiformes	PacBio HiFi
GCA_036346035.1	30408	2024-02-02	643	29586366	4623397	1022487562	Crossoptilon crossoptilon	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_036583965.1	1351675	2024-02-13	2839	8724871	219931	1054929661	Prunella strophiata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036630365.1	117193	2024-02-15	1000	20125189	918647	1246689746	Acanthiza pusilla	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_036784685.1	9088	2024-02-23	1342	3726849	663708	998249019	Chrysolophus amherstiae	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	Oxford Nanopore
GCA_036785705.1	720576	2024-02-22	1515	7715064	520789	1482437399	Acanthornis magna	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_036851205.1	372374	2024-02-23	113127	21154	4858	1051084393	Tyrannus forficatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036872935.1	163852	2024-02-26	877976	841	551	732834361	Serinus pusillus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036872955.1	632108	2024-02-26	373581	3730	1114	938529067	Serinus citrinella	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036873005.1	54773	2024-02-26	204538	13690	1556	929058575	Spinus tristis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036873025.1	57660	2024-02-26	2344350	1117	344	1857419354	Papasula abbotti	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_036873505.1	54769	2024-02-26	94808	36217	4928	1042091815	Acanthis flammea	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036873585.1	54559	2024-02-26	1614711	652	256	847058484	Spinus psaltria	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036873605.1	75839	2024-02-26	80352	31875	7401	1078656325	Anas crecca	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_036873685.1	60462	2024-02-26	139406	13623	3473	1028193883	Agapornis canus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_036873835.1	1162387	2024-02-26	2174555	920	286	1445452828	Crypturellus boucardi	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_036873955.1	1570318	2024-02-26	896	10800487	930710	1245734246	Mergus octosetaceus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_036925125.1	9029	2024-03-01	716	10592639	1140368	1062314554	Oreortyx pictus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_037013685.1	279927	2024-03-06	1456	8052326	1739255	1040502241	Acridotheres tristis	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCA_037014315.1	228326	2024-03-05	60532	40615	8053	979716266	Malurus leucopterus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_037014365.1	222595	2024-03-05	49207	52939	10224	980040830	Malurus splendens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_037305975.1	9089	2024-03-20	198	37751291	7334248	1061001268	Chrysolophus pictus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_037834095.1	1156349	2024-03-29	160114	47969	3050	1118231725	Argya squamiceps	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_037837765.1	317145	2024-03-29	576	20730791	1562445	1155681717	Delichon dasypus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_037951015.1	223441	2024-04-03	231	35970857	8743417	1295022542	Buteo regalis	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCA_037953605.1	30399	2024-04-03	679	25204291	6713967	1283266191	Necrosyrtes monachus	Sarcopterygii	Aves	Neognathae			Accipitriformes	Oxford Nanopore
GCA_037962945.1	43583	2024-04-04	278	40899883	5081793	1543919930	Sarcoramphus papa	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCA_037975005.1	259913	2024-04-05	1460	8684000	1290511	1239302613	Platalea minor	Sarcopterygii	Aves	Neognathae			Pelecaniformes	PacBio HiFi
GCA_038090715.1	689215	2024-04-12	54580	75320	11130	1071395916	Florisuga fusca	Sarcopterygii	Aves	Neognathae			Apodiformes	missing
GCA_038380795.1	1853061	2024-04-18	268	17811915	4626274	1072485197	Pyrocephalus nanus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_038381655.1	658927	2024-04-18	117763	40130	8497	1086284661	Tachyeres patachonicus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038381715.1	75834	2024-04-18	343463	9272	1764	1101897252	Anas bahamensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038381815.1	178882	2024-04-18	1010879	1659	363	994107752	Anodorhynchus leari	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_038381965.1	75867	2024-04-18	125061	38004	8131	1081876876	Amazonetta brasiliensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038382005.1	75863	2024-04-18	149177	42830	8350	1095265952	Spatula versicolor	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038382085.1	75844	2024-04-18	674794	7851	477	1230520560	Mareca falcata	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038406055.1	75845	2024-04-22	287793	30532	3024	1140198421	Anas flavirostris	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038406075.1	75833	2024-04-22	672286	3929	686	1115998345	Anas aucklandica	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038406095.1	75838	2024-04-22	663687	8540	487	1222394188	Spatula clypeata	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038406135.1	34950	2024-04-22	966767	2635	323	1095348099	Vireo solitarius	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_038406155.1	311891	2024-04-22	675075	13810	358	1235922408	Pyrrhura leucotis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_038406215.1	56278	2024-04-22	566343	8701	599	1202038819	Sibirionetta formosa	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038406475.1	75836	2024-04-22	1672404	5903	285	1612954320	Anas carolinensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_038407235.1	57663	2024-04-22	1845419	590	260	925281321	Sula variegata	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_038429875.1	48895	2024-04-24	526	16277000	1858000	1223495793	Poecile montanus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_038442595.1	387808	2024-04-24	85207	36070	7195	1175178889	Accipiter tachiro	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_038442615.1	56348	2024-04-24	79255	41398	7721	1168263988	Daptrius ater	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_038994595.1	9079	2024-05-01	116	74759052	10103736	1039067912	Alectoris rufa	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	Oxford Nanopore
GCA_039654585.1	458125	2024-05-16	1806004	317	241	616735529	Touit purpuratus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_039654605.1	2797188	2024-05-16	2535883	360	244	936321083	Anodorhynchus glaucus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_039654755.1	135424	2024-05-17	1489	1995792	427527	1154576601	Calcarius lapponicus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_039700855.1	8924	2024-05-21	103335	35784	9349	1176340470	Vultur gryphus	Sarcopterygii	Aves	Neognathae			Accipitriformes	Oxford Nanopore
GCA_039720435.1	151761	2024-05-24	1877	14879228	754740	1361880138	Amazona ochrocephala	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio HiFi
GCA_039877175.1	126827	2024-05-28	408572	25306	2261	1258610224	Otus scops	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_039877255.1	703980	2024-05-28	549386	10287	844	1147364266	Loriculus beryllinus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_039877515.1	57658	2024-05-28	2346742	316	239	797077707	Morus serrator	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_039877535.1	504089	2024-05-28	1732415	279	237	542854499	Touit batavicus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_039878825.1	46218	2024-05-31	521	7816141	1221632	966783983	Excalfactoria chinensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_039906565.1	48277	2024-05-31	1031	9620782	1220952	1167409219	Aegotheles albertisi	Sarcopterygii	Aves	Neognathae			Caprimulgiformes	PacBio HiFi
GCA_040207595.1	111818	2024-06-17	1157699	5156	281	1376573952	Phodilus badius	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040365975.1	266365	2024-06-27	48686	78934	13546	1037739721	Melilestes megarhynchus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040365995.1	175137	2024-06-27	58465	70229	9951	1017994526	Toxorhamphus novaeguineae	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366035.1	393709	2024-06-27	108043	28881	3860	1011302469	Ficedula hyperythra	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366075.1	2022818	2024-06-27	57435	56794	8895	1020307899	Thapsinillas affinis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366095.1	325320	2024-06-27	39736	70316	12783	923000522	Ceyx lepidus	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_040366115.1	254574	2024-06-27	92725	32931	4764	1021734165	Paramythia montium	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366135.1	667181	2024-06-27	83750	39941	5288	1009894271	Rhipidura albolimbata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366155.1	665150	2024-06-27	58304	76943	9496	1112738562	Peneothello sigillata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366175.1	266330	2024-06-27	45031	95575	16002	1037827943	Ptiloprora guisei	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366195.1	2479990	2024-06-27	56864	78908	10691	1044197240	Origma robusta	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366215.1	156163	2024-06-27	55617	72326	9530	1077946065	Pachycephala schlegelii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366235.1	1931065	2024-06-27	37025	93607	17319	1024189092	Melipotes ater	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040366255.1	722684	2024-06-27	56434	77146	12231	1133605400	Sericornis nouhuysi	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040496095.1	283162	2024-07-03	328473	6458	1396	1150306003	Ramphastos culminatus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040496115.1	240741	2024-07-03	218754	10865	1942	1129820831	Ramphastos ariel	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040798065.1	238855	2024-07-21	99166	29636	5065	1035990142	Garrulax canorus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040869245.1	43579	2024-07-25	260	28731705	6420291	1288223488	Sarcogyps calvus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_040966375.1	315430	2024-07-30	1264273	1643	284	1116791239	Lorius hypoinochrous	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_040966455.1	75855	2024-07-30	180675	32316	6426	1101356518	Anas puna	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_040966495.1	75854	2024-07-30	380887	3981	1270	1031301923	Anas poecilorhyncha	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_040966715.1	57661	2024-07-30	2845422	300	237	907024544	Sula leucogaster	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_040966935.1	91781	2024-07-30	249693	10484	1746	1144858867	Ramphastos cuvieri	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040966975.1	322580	2024-07-30	256984	10059	1718	1161538925	Ramphastos dicolorus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040966995.1	2598673	2024-07-30	2003585	1187	254	1327989126	Touit huetii	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_040967015.1	322581	2024-07-30	244561	10459	1780	1153224373	Ramphastos brevis	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967055.1	207748	2024-07-30	210051	11206	2003	1126393867	Ramphastos swainsonii	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967075.1	95723	2024-07-30	255874	10082	1712	1163534271	Ramphastos toco	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967095.1	182883	2024-07-30	142379	17182	3610	1054482524	Criniger calurus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967475.1	81905	2024-07-30	167476	17356	3140	1177981921	Megascops asio	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967535.1	126860	2024-07-30	161885	13360	3578	1160963386	Otus lempiji	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967575.1	3045875	2024-07-30	770304	977	580	719717580	Otus icterorhynchus	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967585.1	2778878	2024-07-30	206467	10576	2117	1058862523	Cyanoramphus saisseti	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_040967635.1	671080	2024-07-30	232008	8214	2187	1090899895	Brotogeris sanctithomae	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_040967655.1	209070	2024-07-30	271374	7616	1785	1137455384	Otus lettia	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967675.1	543873	2024-07-30	407715	4156	1212	1111232791	Glaucidium cuculoides	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967695.1	507958	2024-07-30	407920	4890	1175	1160834720	Megascops choliba	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967715.1	543872	2024-07-30	136386	20349	4566	1177130632	Otus senegalensis	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967735.1	438837	2024-07-30	84009	41919	8303	1194140873	Otus rutilus	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_040967755.1	125240	2024-07-30	327770	6511	1388	1149248326	Ramphastos tucanus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967765.1	447926	2024-07-30	615553	1405	640	723009283	Bleda ugandae	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967795.1	91793	2024-07-30	319601	6885	1440	1163601121	Ramphastos vitellinus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967815.1	1540926	2024-07-30	142360	19364	3534	1056824667	Vireo osburni	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967835.1	1160851	2024-07-30	57349	53053	9738	1045341481	Platysteira castanea	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967855.1	570459	2024-07-30	78580	39529	7057	1053605284	Terpsiphone rufiventer	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967875.1	570454	2024-07-30	72464	44259	6971	1029782013	Muscicapa olivascens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967895.1	142472	2024-07-30	1697151	560	334	913895419	Vireo huttoni	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_040967915.1	381870	2024-07-30	860064	13475	334	1320642773	Indicator exilis	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_040967935.1	182880	2024-07-30	690862	7435	434	1181677018	Bleda syndactylus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041043685.1	335483	2024-08-05	160416	34726	7682	1193558179	Eudocimus ruber	Sarcopterygii	Aves	Neognathae			Pelecaniformes	missing
GCA_041043765.1	100859	2024-08-05	419999	12035	1754	1222684339	Vanellus vanellus	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_041044985.1	182894	2024-08-05	373231	23950	1771	1116910850	Phyllastrephus albigularis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041045045.1	107234	2024-08-05	515438	32228	405	1144501851	Elminia nigromitrata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041045085.1	119416	2024-08-05	1857292	811	275	1142568822	Tauraco leucotis	Sarcopterygii	Aves	Neognathae			Musophagiformes	missing
GCA_041045105.1	1911501	2024-08-05	915921	8200	317	1244521173	Malimbus malimbicus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041045125.1	670350	2024-08-05	1011270	7134	305	1264093008	Muscicapa griseisticta	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041053205.1	81886	2024-08-05	37654	106628	18608	1061503552	Furnarius rufus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041053225.1	1549204	2024-08-05	36056	95614	18768	1147939226	Trichoglossus moluccanus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041053245.1	266418	2024-08-05	27063	132129	28280	1016411085	Phylidonyris novaehollandiae	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107575.1	1118853	2024-08-08	439161	3339	900	945883845	Vireo carmioli	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107595.1	123383	2024-08-08	388422	768	532	313870918	Vireo latimeri	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107735.1	34954	2024-08-08	848516	667	521	580097784	Vireo bellii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107775.1	245683	2024-08-08	1571615	735	273	907987582	Otus elegans	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041107795.1	2696508	2024-08-08	1428204	440	252	596993822	Anastomus lamelligerus	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_041107815.1	374622	2024-08-08	68087	52716	7449	1040405348	Criniger chloronotus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107835.1	3149759	2024-08-08	133084	17306	3693	1033031740	Deleornis axillaris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107855.1	450164	2024-08-08	77492	32118	7228	1045104490	Dicrurus atripennis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107895.1	94620	2024-08-08	47473	69498	11724	1015042601	Stiphrornis xanthogaster	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107915.1	208082	2024-08-08	71366	40040	7814	1018908483	Parmoptila jamesoni	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041107955.1	57662	2024-08-08	599874	17042	622	1324487969	Sula sula	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_041107975.1	240724	2024-08-08	580969	12077	497	1179288761	Pogoniulus atroflavus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_041107995.1	91775	2024-08-08	757467	5531	499	1242248319	Pogoniulus bilineatus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_041108035.1	107235	2024-08-08	287889	35041	4274	1101516767	Trochocercus nitens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108055.1	176018	2024-08-08	1760020	1059	263	1179113385	Brotogeris pyrrhoptera	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041108075.1	1540925	2024-08-08	1836211	281	237	579762153	Vireo magister	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108095.1	208073	2024-08-08	642833	12380	432	1238864435	Hylia prasina	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108115.1	570436	2024-08-08	910697	6241	341	1242751662	Cyanomitra cyanolaema	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108155.1	98116	2024-08-08	1071801	3240	346	1342301526	Cisticola cherina	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108175.1	3150999	2024-08-08	1176850	4684	297	1367884037	Pardipicus nivosus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_041108195.1	178886	2024-08-08	1799872	1107	256	1198192497	Brotogeris versicolurus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041108215.1	52785	2024-08-08	1538035	304	239	509513232	Ephippiorhynchus senegalensis	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_041108235.1	126814	2024-08-08	2373381	886	269	1484494536	Otus brucei	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041108275.1	240733	2024-08-08	1106897	6959	297	1409637340	Buccanodon duchaillui	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_041108295.1	57657	2024-08-08	636505	4794	845	1220950078	Morus capensis	Sarcopterygii	Aves	Neognathae			Suliformes	missing
GCA_041108315.1	237433	2024-08-08	633392	16101	379	1203021998	Nicator chloris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108335.1	374616	2024-08-08	818549	6356	396	1244312873	Eurillas ansorgei	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108355.1	56277	2024-08-08	525151	16979	1002	1288309494	Otus mirus	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041108375.1	1162391	2024-08-08	179740	33674	4166	1085354438	Vireo hypochryseus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108395.1	1002898	2024-08-08	431791	28721	1517	1152375991	Terpsiphone rufocinerea	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108415.1	59950	2024-08-08	910499	4706	381	1245316612	Eurillas latirostris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108435.1	1118744	2024-08-08	1836521	368	244	684243389	Megascops watsonii	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041108455.1	60471	2024-08-08	1325407	364	243	491485542	Loriculus galgulus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041108475.1	34953	2024-08-08	1456409	3104	263	1327770263	Vireo vicinior	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041108845.1	345193	2024-08-08	2646890	312	238	892295421	Brotogeris chiriri	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041146555.1	43490	2024-08-08	504	27807382	6529520	1242022056	Gyps africanus	Sarcopterygii	Aves	Neognathae			Accipitriformes	Oxford Nanopore
GCA_041221765.1	257819	2024-08-12	1017181	1949	450	1152692858	Otus semitorques	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041221775.1	1743266	2024-08-12	456798	20371	884	1144368619	Eurillas virens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041221805.1	137762	2024-08-12	601322	22071	418	1220209167	Smithornis rufolateralis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041221825.1	1809701	2024-08-12	827809	9000	334	1228384905	Spermophaga poliogenys	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041221845.1	34945	2024-08-12	606764	15121	465	1182953130	Vireo gilvus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041221865.1	3121594	2024-08-12	2181546	711	258	1197269234	Otus manadensis	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041296055.1	33604	2024-08-15	1078621	2772	284	1148212109	Coccyzus erythropthalmus	Sarcopterygii	Aves	Neognathae			Cuculiformes	missing
GCA_041296105.1	3121595	2024-08-15	347056	17326	2829	1224767632	Otus nigrorum	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041296155.1	127934	2024-08-15	1085406	6487	297	1283713260	Neocossyphus poensis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041296175.1	345736	2024-08-15	968552	4776	921	2006910581	Campethera caroli	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_041296385.2	39617	2024-10-21	798	17285536	1604999	1330850977	Aphelocoma coerulescens	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_041442495.1	3150064	2024-08-23	1931913	1813	405	2069043295	Leptoptilos crumenifer	Sarcopterygii	Aves	Neognathae			Ciconiiformes	missing
GCA_041475435.1	555261	2024-08-26	517	26459013	4931526	1175224650	Gubernatrix cristata	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_041723705.1	2267890	2024-09-02	2085409	369	246	778961091	Trichoglossus rubiginosus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041731235.1	671079	2024-09-03	552714	6744	885	1132899271	Brotogeris cyanoptera	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041731255.1	1108006	2024-09-03	1124346	5474	278	1314543311	Anthus novaeseelandiae	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041731315.1	3133247	2024-09-03	1781825	1230	261	1227113670	Euphonia sclateri	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041731355.1	274063	2024-09-03	1404735	389	241	551011110	Loriculus pusillus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_041731375.1	127944	2024-09-03	1029999	7798	297	1274171597	Stizorhina fraseri	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_041731435.1	56272	2024-09-03	3024998	564	245	1428610286	Otus longicornis	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_041731455.1	322579	2024-09-03	2632966	275	235	780481098	Ramphastos ambiguus	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_042477295.1	204793	2024-10-02	667	18795193	1757833	1208292158	Fulvetta ruficapilla	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_042477495.1	155086	2024-10-03	8061	393532	66910	1127816014	Bucorvus leadbeateri	Sarcopterygii	Aves	Neognathae			Bucerotiformes	missing
GCA_042478095.1	219593	2024-10-03	161	31429927	8604727	1130781195	Aythya ferina	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	Oxford Nanopore
GCA_042902745.1	768471	2024-10-10	700242	269	235	204053841	Vireo pallens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_042902855.1	678571	2024-10-10	1190162	1757	322	1132538470	Loriculus philippensis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_042985785.1	245851	2024-10-15	26369	74264	19338	992661870	Mimus melanotis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_043109885.1	302529	2024-10-14	1284900	3052	269	1295467425	Zanda funerea	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_043110175.1	1107400	2024-10-14	1149342	3351	291	1344273831	Loriculus vernalis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_043110845.1	111816	2024-10-14	2559925	763	261	1469297672	Megascops kennicottii	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_043110865.1	281914	2024-10-14	1695577	312	257	595194615	Coracopsis nigra	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
