Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_026776725.1	1676896	2022-12-09	111231	13126	3007	725388884	Gnathonemus echidnorhynchus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026776665.1	2303993	2022-12-09	124445	12390	2672	738010398	Gnathonemus longibarbis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_949357685.1	27704	2023-04-08	1277	2576923	626023	1460470031	Gobio gobio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_029874695.1	1483034	2023-04-26	1167779	1560	282	935653326	Gobio lozanoi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_033150135.1	1483037	2023-10-31	10649	317961	70723	1671132773	Gobio occitaniae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_023029165.1	143606	2022-04-18	456	11968494	747208	1133864672	Gobiocypris rarus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_041731295.1	150301	2024-09-03	974878	1331	381	867849079	Gobiomorphus australis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_040143705.1	308081	2024-06-12	470823	3227	551	725136484	Gobiomorphus coxii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_943591055.1	36202	2022-06-15	98957	15896	3094	698730579	Gobionotothen gibberifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_951799975.1	85417	2023-05-27	934	3365000	534566	870444926	Gobius niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio HiFi
GCA_028570945.1	390447	2023-02-09	221507	4932	1526	719777881	Gogo arcuatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_040091325.1	208336	2024-06-07	110525	15779	3984	978430427	Goodea atripinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_900634775.1	441366	2019-02-06	1601	1838341	307084	922797278	Gouania willdenowi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	missing
GCA_900634775.2	441366	2020-07-31	1602	1838341	307084	922816354	Gouania willdenowi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	PacBio CLR
GCA_015107505.1	143506	2020-10-29	97319	11878	3365	709792547	Grammatotria lemairii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015052385.1	3355608	2020-10-28	112661	9174	2973	692842640	Greenwoodochromis abeelei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106255.1	286576	2020-10-29	97370	11849	3488	714167755	Greenwoodochromis bellcrossi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107935.1	299337	2020-10-29	107642	10262	3173	706678387	Greenwoodochromis christyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104515.1	3355609	2020-10-29	92157	12577	3603	714656712	Greenwoodochromis staneri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_900312595.1	1263181	2018-03-19	205243	2928	1619	539273439	Guentherus altivela	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Ateleopodia	Ateleopodiformes	missing
GCA_029814585.1	2943265	2023-04-18	312275	3865	1010	760570897	Gymnapogon annona	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	missing
GCA_009936485.2	42648	2023-02-09	53114	23792	6402	640372947	Gymnarchus niloticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_023631565.1	57865	2022-06-02	583	10943015	1169103	904255573	Gymnocephalus cernua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_027564155.1	334712	2023-01-09	1291	2001950	257766	947953910	Gymnocypris eckloni scoliostomus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCF_902827175.1	8218	2020-04-15	4187	534614	101575	996695891	Gymnodraco acuticeps	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_963280865.1	948025	2023-08-20	3380	901999	198324	1367443768	Gymnoscopelus braueri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	PacBio HiFi
GCA_963454915.1	1090481	2023-09-13	1772	1741000	448383	1318376416	Gymnoscopelus microlampas	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	PacBio HiFi
GCA_029692085.1	473457	2023-04-12	1292	24488841	3042783	2124780702	Gymnothorax javanicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anguilliformes	Oxford Nanopore
GCA_029721435.1	473459	2023-04-18	569	53379876	6419418	2174362724	Gymnothorax reevesii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anguilliformes	PacBio CLR
GCA_038406115.1	236586	2024-04-22	728434	2377	367	786044206	Haemulon aurolineatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lutjaniformes	missing
GCA_033239565.1	147232	2023-07-12	344	27844747	6634000	849850474	Halichoeres trimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio HiFi
GCF_018398535.1	8153	2021-05-19	39839	47704	9859	760862390	Haplochromis burtoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_018403475.1	257977	2021-04-06	88039	19986	4101	727745172	Haplochromis chilotes	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111855.1	331646	2020-10-29	142612	6571	2360	664018959	Haplochromis paludinosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_018403495.1	77313	2021-04-06	93706	20286	4107	745293058	Haplochromis sauvagei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103095.1	1892571	2020-10-29	111128	9716	3027	698687118	Haplochromis sp. Chipwa	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106555.1	2527912	2020-10-29	133613	7127	2564	687510623	Haplochromis vanheusdeni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105255.1	70786	2020-10-29	93157	12456	3680	724637579	Haplotaxodon microlepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105275.1	299339	2020-10-29	142091	7150	2446	687406882	Haplotaxodon trifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_902827135.1	43256	2020-04-15	2580	1048452	165881	941390269	Harpagifer antarcticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_025674545.1	1312468	2022-10-12	297505	3554	1133	734833385	Hassar affinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_916700675.1	394686	2021-10-06	48870	7951	5129	343228203	Helicolenus avius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916700815.1	143344	2021-11-12	60715	9468	5223	480956387	Helicolenus hilgendorfi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900302695.1	243708	2018-03-19	65556	17055	4425	598538278	Helostoma temminkii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing
GCA_027575995.1	591320	2023-01-06	502642	2319	1034	933780954	Hemiarius dioctes	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576015.1	591303	2023-01-06	496363	2563	1068	958079989	Hemiarius stormii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_033459395.1	175788	2023-11-09	2640	1312070	174829	748238254	Hemibagrus guttatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCF_019097595.1	337641	2021-07-06	180	21700000	3947123	789805392	Hemibagrus wyckioides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Oxford Nanopore
GCA_015052305.1	2126561	2020-10-28	109041	10032	3255	724307092	Hemibates koningsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106175.1	286578	2020-10-29	131712	7406	2627	692201429	Hemibates stenosoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108515.1	293472	2020-10-29	89524	12746	3769	692846275	Hemichromis elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_029783685.1	466131	2023-04-17	225143	3715	1281	604597662	Heniochus monoceros	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing
GCA_037177315.1	1085684	2024-03-15	69156	31085	4694	630530257	Hephaestus fuliginosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_017165825.1	42563	2021-03-09	31612	348100	9490	846590441	Hepsetus odoe	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_028570985.1	103213	2023-02-09	353533	7299	1980	1576416462	Heterobranchus longifilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_015108495.1	73563	2020-10-29	141264	8670	2886	831682822	Heterochromis multidens	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_025775025.1	866013	2022-10-20	154486	7659	2087	686092191	Heteromormyrus longilateralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_030323895.1	2650614	2023-06-22	113971	12073	3000	714854194	Heteromormyrus pauciradiatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_032359785.1	226933	2023-10-04	129131	11487	2633	724635299	Heteromormyrus szaboi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_015108575.1	2591251	2020-10-29	121976	8911	2830	719215543	Heterotilapia buettikoferi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_018136845.1	91721	2021-04-26	4488	2307881	521414	670199415	Heterotis niloticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Oxford Nanopore
GCA_043790635.1	72450	2024-10-25	1380	2391995	255742	682311252	Hexagrammos otakii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_025775065.1	54904	2022-10-20	110635	12019	2675	645976934	Hiodon alosoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Hiodontiformes	missing
GCA_025775045.1	466964	2022-10-20	134597	9104	2107	631673895	Hiodon tergisus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Hiodontiformes	missing
GCA_018466805.1	109274	2021-05-25	330	8410403	1767932	444651664	Hippocampus abdominalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_025770055.1	109276	2022-10-20	59258	18826	3636	433134301	Hippocampus barbouri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCF_001891065.2	109280	2016-12-08	55891	39720	7485	458056203	Hippocampus comes	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_025802095.1	109282	2022-10-23	53627	14745	3780	412652852	Hippocampus guttulatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_901007745.1	103715	2020-04-15	72943	10411	3106	443751496	Hippocampus kuda	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_026261675.1	109287	2022-11-21	1111	18090544	300584	527407062	Hippocampus mohnikei	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	Oxford Nanopore
GCA_043880055.1	109291	2024-10-28	61	18815405	6473915	416574908	Hippocampus trimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio RSII
GCA_901007805.1	109292	2020-04-15	74576	10333	3030	431400381	Hippocampus whitei	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCF_025434085.1	109293	2022-09-29	292	22513697	2668190	544519688	Hippocampus zosterae	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCF_009819705.1	8267	2019-12-31	347	7020318	978951	593379225	Hippoglossus hippoglossus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	PacBio CLR
GCF_022539355.2	195615	2022-03-10	1184	4638087	574011	601839366	Hippoglossus stenolepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	Oxford Nanopore
GCA_026781145.1	112148	2022-12-09	108274	13178	3215	728108547	Hippopotamyrus pictus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_018398805.1	938393	2021-05-19	3855	992826	112582	1042530977	Hirundichthys speculiger	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Beloniformes	missing
GCA_943590885.1	36208	2022-06-15	106047	16240	3320	796209316	Histiodraco velifer	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_025331565.1	272788	2022-09-20	486	5708022	1000532	583528366	Holacanthus passer	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCA_037974645.1	2898571	2024-04-05	100060	12386	3047	661188357	Hollardia meadi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	missing
GCA_900302615.1	722565	2018-03-19	113697	9243	2659	648241770	Holocentrus rufus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Holocentriformes	missing
GCF_029633855.1	27720	2024-06-25	1587	3626585	354521	1121269538	Hoplias malabaricus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	PacBio HiFi
GCA_028565655.1	927831	2023-02-09	619974	1656	889	921697900	Hoplisoma axelrodi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_028565875.1	245772	2023-02-09	142079	5299	1506	483973983	Hoplisoma paleatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_034670405.1	96778	2023-12-27	1436	3053845	513154	634782714	Hoplostethus atlanticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Trachichthyiformes	missing
GCA_034670385.1	114863	2023-12-27	667	3289651	812758	602434517	Hoplostethus mediterraneus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Trachichthyiformes	missing
GCA_916700935.1	201712	2021-10-09	105283	23430	4261	833178292	Hozukius emblemarius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_916700995.1	2802376	2021-10-09	95030	27170	4768	834801094	Hozukius guyotensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_003317085.1	62062	2018-07-13	268713	20242	2657	1916997371	Hucho hucho	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	missing
GCA_036884735.1	61971	2024-03-01	5350	3451085	162000	1940401037	Huso huso	Actinopterygii	Actinopteri		Chondrostei		Acipenseriformes	Oxford Nanopore
GCA_030378365.1	264545	2023-06-30	7877	360298	80930	977420674	Hybognathus amarus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_037974365.1	304019	2024-04-05	175814	11154	2154	900825852	Hydrocynus forskahlii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_026777045.1	91725	2022-12-09	118024	12007	2858	721842954	Hyperopisus bebe	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_949357725.1	1484357	2023-04-08	2756	1486508	153082	797566680	Hyperoplus immaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Uranoscopiformes	PacBio HiFi
GCA_026929865.2	508657	2023-01-31	970	31308663	22721774	808503345	Hyperoplus lanceolatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Uranoscopiformes	Oxford Nanopore
GCA_043172655.1	337885	2024-10-15	428	4694446	1056618	919793085	Hypodytes rubripinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_018346875.1	182223	2021-05-12	20639	2124	840	34375595	Hypomesus nipponensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	PacBio CLR
GCF_021917145.1	137520	2022-02-04	1850	412669	95950	436919854	Hypomesus transpacificus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	PacBio HiFi
GCA_037950675.1	13095	2024-04-04	92	28747666	11040854	853473115	Hypophthalmichthys molitrix	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_037950665.1	7965	2024-04-04	50	31487454	12630291	863918526	Hypophthalmichthys nobilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_025802035.1	146816	2022-10-23	139808	8673	1815	601037442	Hypoplectrus aberrans	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_025762755.1	146815	2022-10-19	135029	8799	1903	597957047	Hypoplectrus chlorurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_028566275.1	146814	2023-02-09	129189	9358	1996	598136171	Hypoplectrus guttavarius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_025762485.1	222834	2022-10-19	123594	11093	2015	603643554	Hypoplectrus indigo	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_028566415.1	146811	2023-02-09	142089	8293	1769	596680876	Hypoplectrus nigricans	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_028566105.1	2884820	2023-02-09	145355	8178	1746	600710755	Hypoplectrus providencianus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900610375.1	146810	2018-12-12	67360	21090	4389	602269980	Hypoplectrus puella	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_028566055.1	2676245	2023-02-09	77244	16659	3838	601390284	Hypoplectrus randallorum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_036025515.1	2888835	2024-01-25	624344	1123	424	540307046	Hypseleotris acropinna	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_036025885.1	2888834	2024-01-25	443207	3462	542	667700355	Hypseleotris bucephala	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_036025235.1	2888833	2024-01-25	677902	1115	396	566083987	Hypseleotris gymnocephala	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_036025195.1	166778	2024-01-25	418436	2362	645	597013468	Hypseleotris klunzingeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_041295775.1	2850001	2024-08-15	205826	9626	1548	596434403	Hypseleotris regalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_041146585.1	357531	2024-08-12	99	24664838	10679693	716583425	Hypsibarbus vernayi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_031762315.1	941708	2023-09-20	251936	4746	1532	840480521	Hypsolebias antenori	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_044758785.1	3105885	2024-11-10	1053289	3326	347	1210476684	Hypsolebias bonita	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_032273985.1	1395016	2023-10-02	281113	4032	1378	818631742	Hypsolebias coamazonicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_044474665.1	3103405	2024-11-05	1042456	3451	289	1074071572	Hypsolebias gongobira	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_031762435.1	941719	2023-09-20	230815	4948	1552	792150298	Hypsolebias longignatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_044474745.1	3118898	2024-11-05	1023088	3400	293	1087958420	Hypsolebias lulai	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_031762355.1	1874641	2023-09-20	259223	4545	1491	835947865	Hypsolebias martinsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_029874575.1	77803	2023-04-26	1184483	1707	269	941725404	Iberochondrostoma lemmingii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
