Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCF_011004845.1	3349	3326	23	1	4	125	8010	2020-03-05	Esox lucius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	PacBio CLR	Vertebrate Genomes Project
GCA_016801175.1	2704	2678	26	492	145	125	126735	2021-02-02	Esox masquinongy	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	Illumina	INRA
GCA_016801105.1	2738	2714	24	465	138	95	184451	2021-02-02	Esox niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	Illumina	INRA
GCF_013103735.1	3176	3172	4	89	87	128	417921	2020-05-15	Etheostoma cragini	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Illumina	Kellogg Biological Station, Michigan State University
GCA_029931835.1	3287	3275	12	55	11	144	54337	2023-05-15	Etheostoma nigrum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore	University at Buffalo
GCA_026937815.1	3296	3272	24	16	42	474	655342	2022-12-16	Etheostoma perlongum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore	University at Buffalo
GCF_008692095.1	3165	3041	124	24	165	208	54343	2019-10-07	Etheostoma spectabile	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Illumina	University of Illinois at Urbana-Champaign
GCA_015106755.1	2786	2782	4	452	102	148	302982	2020-10-29	Etia nguti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106775.1	2238	2231	7	892	210	126	302778	2020-10-29	Etroplus canarensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_041004005.1	3353	3328	25	1	0	118	238232	2024-08-01	Etroplus suratensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	PacBio HiFi	ICAR - Central Institute of Brackishwater Aquaculture
GCA_040967435.1	1829	1823	6	1000	510	377	630726	2024-07-30	Euclichthys polynemus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_026437355.1	3235	3209	26	25	94	182	166745	2022-11-28	Eucyclogobius newberryi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio HiFi	UCLA
GCA_040955675.1	3160	3136	24	102	90	170	430040	2024-08-01	Eumicrotremus spinosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	Canadas national platform for genome sequencing and analysis
GCA_036785175.1	3346	3318	28	6	2	136	223647	2024-02-22	Eupleurogrammus muticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	Guangdong Ocean University
GCA_030068295.1	3011	2997	14	222	120	320	2578379	2023-05-24	Euristhmus nudiceps	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_029490765.1	3347	3268	79	4	3	116	8227	2023-04-06	Euthynnus affinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	Chinese Academy of Fishery Sciences
GCA_963514095.1	3344	3337	7	6	4	163	426098	2023-09-29	Eutrigla gurnardus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_041296035.1	2883	2874	9	328	139	238	638140	2024-08-15	Fibramia lateralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	Illumina	Iridian Genomes
GCA_037954325.1	3334	3313	21	6	14	180	215343	2024-04-04	Fistularia commersonii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi	University of Idaho at Moscow
GCA_901007705.1	3097	3087	10	192	63	158	1046056	2020-04-15	Fistularia tabacaria	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing	CEES
GCA_040954885.1	3317	3300	17	9	28	230	1266883	2024-08-01	Foetorepus agassizii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi	Canadas national platform for genome sequencing and analysis
GCA_026546735.1	2234	2218	16	828	277	114	940466	2022-11-30	Forbesichthys agassizii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	Illumina	Iridian Genomes
GCA_025399855.1	2160	2148	12	881	298	120	1249644	2022-09-25	Forbesichthys papilliferus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	Illumina	Iridian Genomes
GCA_029814525.1	2505	2495	10	566	273	280	512322	2023-04-18	Fowleria aurita	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	Illumina	Iridian Genomes
GCA_029814645.1	2612	2603	9	511	222	261	316378	2023-04-18	Fowleria isostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	Illumina	Iridian Genomes
GCA_037039145.1	3328	3320	8	7	19	137	54267	2024-03-06	Fundulus diaphanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi	Vertebrate Genomes Project
GCF_011125445.2	3328	3220	108	11	15	200	8078	2020-08-13	Fundulus heteroclitus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing	University of Missouri
GCA_900302595.1	1186	1180	6	1233	911	101	185737	2018-03-18	Gadiculus argenteus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	CEES
GCA_036024995.1	2587	2580	7	625	127	93	135754	2024-01-25	Gadopsis bispinosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_036023855.1	2802	2794	8	451	93	102	135755	2024-01-25	Gadopsis marmoratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Illumina	CSIRO Applied Genomics Initiative
GCF_026213295.1	3200	3080	120	39	115	209	1042646	2022-11-18	Gadus chalcogrammus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio CLR	National Institute of Fisheries Science
GCF_031168955.1	3171	3158	13	63	120	212	80720	2023-09-05	Gadus macrocephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi	NOAA Fisheries
GCF_902167405.1	3255	3240	15	24	75	187	8049	2019-07-16	Gadus morhua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio CLR	SC
GCA_027123715.1	2352	2347	5	652	343	431	1476912	2022-12-20	Gaidropsarus macrophthalmus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_036024875.1	567	561	6	1557	1175	54	613165	2024-01-25	Galaxias arcanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_036023535.2	2328	2315	13	736	273	86	66447	2024-01-25	Galaxias brevipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_043388395.1	3297	3278	19	22	35	137	89556	2024-10-18	Galaxias fontanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	PacBio HiFi	CSIRO
GCA_036024135.1	2111	2102	9	885	343	101	613162	2024-01-25	Galaxias fuscus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_040143665.1	2041	2031	10	907	388	104	61620	2024-06-12	Galaxias maculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_026901105.3	3178	3163	15	104	72	134	89558	2022-12-14	Galaxias olidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	Rahul Vivek Rane
GCA_036024655.1	1128	1122	6	1472	722	74	613164	2024-01-25	Galaxias oliros	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_036024795.1	2239	2226	13	828	274	102	613163	2024-01-25	Galaxias rostratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_041146985.1	2164	2155	9	846	320	78	66448	2024-08-08	Galaxias truttaceus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Galaxiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_025399955.1	2997	2987	10	210	146	376	593565	2022-09-25	Galeichthys feliceps	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCF_019740435.1	3339	3313	26	4	11	181	33528	2021-08-25	Gambusia affinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore	Southwest University
GCA_041682435.1	3349	3338	11	2	3	160	37273	2024-08-30	Gambusia holbrooki	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore	CSIRO Applied Genomics Initiative
GCA_035584275.1	3325	3322	3	21	8	167	37289	2024-01-11	Gambusia yucatana	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Iridian Genomes
GCF_016920845.1	3306	3245	61	18	29	251	481459	2021-02-23	Gasterosteus aculeatus aculeatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	University of Georgia
GCA_014132575.2	3307	3288	19	26	21	525	1778380	2020-07-29	Gasterosteus nipponicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore	the University of Tokyo
GCA_027576375.1	2984	2973	11	219	150	387	591326	2023-01-06	Genidens genidens	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027123975.1	3037	3019	18	187	128	349	591327	2022-12-20	Genidens machadoi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_026546755.1	3245	3231	14	57	52	125	591328	2022-11-30	Genidens planifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_026776745.1	3282	3208	74	45	25	125	89589	2022-12-09	Genyomyrus donnyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_900660455.1	2377	2368	9	681	276	162	334984	2019-06-18	Gephyroberyx darwinii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Trachichthyiformes	missing	CEES
GCA_026230005.1	3336	3314	22	6	12	100	71755	2022-11-18	Gila orcuttii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	UCLA
GCA_030770095.1	1814	1785	29	53	1487	91	71757	2023-08-17	Gila robusta	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing	University of Hawaii at Manoa
GCF_021462225.1	3348	3238	110	0	6	129	208333	2022-02-24	Girardinichthys multiradiatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio CLR	Max Planck Institute of Molecular Cell Biology and Genetics
GCA_903067095.1	2849	2843	6	416	82	142	55106	2021-09-22	Girardinus metallicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing	WAGENINGEN UNIVERSITY
GCA_015104535.1	2550	2542	8	645	146	201	143505	2020-10-29	Gnathochromis permaxillaris	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015052505.1	2545	2541	4	638	159	223	32498	2020-10-28	Gnathochromis pfefferi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_026776725.1	3286	3212	74	47	21	150	1676896	2022-12-09	Gnathonemus echidnorhynchus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_026776665.1	3307	3229	78	32	15	129	2303993	2022-12-09	Gnathonemus longibarbis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_949357685.1	3316	3295	21	15	23	124	27704	2023-04-08	Gobio gobio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_029874695.1	615	610	5	1702	989	40	1483034	2023-04-26	Gobio lozanoi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	Faculty of Sciences from the University of Lisbon
GCA_033150135.1	3165	2663	502	125	64	160	1483037	2023-10-31	Gobio occitaniae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	CNRS
GCA_023029165.1	3311	3242	69	9	34	295	143606	2022-04-18	Gobiocypris rarus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	Center for Ecological and Environmental Sciences
GCA_041731295.1	2052	2019	33	916	372	355	150301	2024-09-03	Gobiomorphus australis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Illumina	Iridian Genomes
GCA_040143705.1	1861	1851	10	1032	435	119	308081	2024-06-12	Gobiomorphus coxii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Illumina	CSIRO Applied Genomics Initiative
GCA_943591055.1	2614	2595	19	454	273	253	36202	2022-06-15	Gobionotothen gibberifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_951799975.1	3320	3312	8	19	15	213	85417	2023-05-27	Gobius niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_028570945.1	3188	3173	15	114	52	191	390447	2023-02-09	Gogo arcuatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_040091325.1	2456	2449	7	727	161	103	208336	2024-06-07	Goodea atripinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	University of St Andrews
GCF_900634775.1	3283	3209	74	16	55	218	441366	2019-02-06	Gouania willdenowi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	missing	SC
GCA_900634775.2	3283	3209	74	16	55	218	441366	2020-07-31	Gouania willdenowi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	PacBio CLR	SC
GCA_015107505.1	2631	2622	9	573	132	135	143506	2020-10-29	Grammatotria lemairii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015052385.1	2562	2552	10	627	156	150	3355608	2020-10-28	Greenwoodochromis abeelei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106255.1	2692	2683	9	528	124	149	286576	2020-10-29	Greenwoodochromis bellcrossi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107935.1	2655	2643	12	556	127	174	299337	2020-10-29	Greenwoodochromis christyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104515.1	2658	2649	9	565	124	129	3355609	2020-10-29	Greenwoodochromis staneri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_900312595.1	344	340	4	1287	1698	57	1263181	2018-03-19	Guentherus altivela	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Ateleopodia	Ateleopodiformes	missing	CEES
GCA_029814585.1	2342	2329	13	662	336	224	2943265	2023-04-18	Gymnapogon annona	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Kurtiformes	Illumina	Iridian Genomes
GCA_009936485.2	3144	3067	77	158	52	153	42648	2023-02-09	Gymnarchus niloticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_023631565.1	3326	3312	14	6	22	99	57865	2022-06-02	Gymnocephalus cernua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	The Max Planck Institute of Molecular Cell Biology and Genetics
GCA_027564155.1	3266	3074	192	24	64	568	334712	2023-01-09	Gymnocypris eckloni scoliostomus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	Institute of Hydrobiology, Chinese Academy of Sciences
GCF_902827175.1	3100	3078	22	74	178	284	8218	2020-04-15	Gymnodraco acuticeps	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR	SC
GCA_963280865.1	3329	3030	299	10	15	134	948025	2023-08-20	Gymnoscopelus braueri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_963454915.1	3342	3072	270	5	7	99	1090481	2023-09-13	Gymnoscopelus microlampas	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_029692085.1	3297	3207	90	13	44	248	473457	2023-04-12	Gymnothorax javanicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anguilliformes	Oxford Nanopore	GenoFish
GCA_029721435.1	3307	3213	94	13	34	90	473459	2023-04-18	Gymnothorax reevesii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anguilliformes	PacBio CLR	Zhongkai University of Agriculture and Engineering
GCA_038406115.1	2833	2822	11	413	103	397	236586	2024-04-22	Haemulon aurolineatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lutjaniformes	Illumina	Iridian Genomes
GCA_033239565.1	3344	3333	11	3	7	135	147232	2023-07-12	Halichoeres trimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio HiFi	Laboratory of Genome Informatics, Graduate School of Integrated Sciences for Life, Hiroshima University
GCF_018398535.1	3316	3297	19	30	8	142	8153	2021-05-19	Haplochromis burtoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	Reade Roberts Lab, North Carolina State University
GCA_018403475.1	3319	3313	6	25	10	152	257977	2021-04-06	Haplochromis chilotes	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	Tokyo Institute of Technology
GCA_015111855.1	2350	2340	10	789	200	197	331646	2020-10-29	Haplochromis paludinosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_018403495.1	3314	3307	7	30	10	151	77313	2021-04-06	Haplochromis sauvagei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	Tokyo Institute of Technology
GCA_015103095.1	2558	2545	13	648	145	176	1892571	2020-10-29	Haplochromis sp. Chipwa	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106555.1	2239	2233	6	857	241	132	2527912	2020-10-29	Haplochromis vanheusdeni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105255.1	2644	2640	4	583	122	149	70786	2020-10-29	Haplotaxodon microlepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105275.1	2399	2393	6	753	193	261	299339	2020-10-29	Haplotaxodon trifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_902827135.1	3111	3046	65	62	181	302	43256	2020-04-15	Harpagifer antarcticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR	SC
GCA_025674545.1	2712	2705	7	461	178	340	1312468	2022-10-12	Hassar affinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_916700675.1	432	427	5	629	2284	21	394686	2021-10-06	Helicolenus avius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	UNIVERSITY OF CALIFORNIA AT BERKELEY
GCA_916700815.1	851	839	12	859	1629	45	143344	2021-11-12	Helicolenus hilgendorfi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	UNIVERSITY OF CALIFORNIA AT BERKELEY
GCA_900302695.1	3115	3110	5	190	46	125	243708	2018-03-19	Helostoma temminkii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing	CEES
GCA_027575995.1	3021	3004	17	193	139	382	591320	2023-01-06	Hemiarius dioctes	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027576015.1	3029	3016	13	210	115	344	591303	2023-01-06	Hemiarius stormii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_033459395.1	3285	3272	13	21	48	181	175788	2023-11-09	Hemibagrus guttatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi	BGI-SZ
GCF_019097595.1	3313	3297	16	1	40	100	337641	2021-07-06	Hemibagrus wyckioides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Oxford Nanopore	Southwest University
GCA_015052305.1	2493	2486	7	689	163	119	2126561	2020-10-28	Hemibates koningsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106175.1	2343	2335	8	785	210	152	286578	2020-10-29	Hemibates stenosoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108515.1	2882	2879	3	388	77	116	293472	2020-10-29	Hemichromis elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_029783685.1	2908	2901	7	317	126	445	466131	2023-04-17	Heniochus monoceros	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	Illumina	Iridian Genomes
GCA_037177315.1	3326	3321	5	23	4	125	1085684	2024-03-15	Hephaestus fuliginosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Illumina	Iridian Genomes
GCA_017165825.1	3291	3247	44	37	26	135	42563	2021-03-09	Hepsetus odoe	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing	BGI
GCA_028570985.1	2996	2568	428	299	55	227	103213	2023-02-09	Heterobranchus longifilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
