Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCA_963573665.1	1693	1648	45	1231	399	253	1208734	2023-11-02	Semnopithecus hypoleucos	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574295.1	1654	1619	35	1253	409	263	1208733	2023-11-02	Semnopithecus priam	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574385.1	1688	1645	43	1253	387	264	2804203	2023-11-02	Semnopithecus schistaceus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_041721565.1	3338	3167	171	10	5	110	42415	2024-09-03	Sigmodon hispidus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	The Ohio State University
GCA_032199065.1	2860	2823	37	369	117	119	1559511	2023-09-29	Smutsia gigantea	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	Oxford Nanopore	Universite Toulouse III - Paul Sabatier
GCA_032201145.1	1546	1532	14	1297	476	177	302418	2023-09-29	Smutsia temminckii	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	Illumina	Universite Toulouse III - Paul Sabatier
GCA_004363575.1	3197	3192	5	124	31	104	79805	2019-03-22	Solenodon paradoxus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	Broad Institute
GCF_027595985.1	3332	3284	48	8	13	129	42254	2023-01-09	Sorex araneus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi	Vertebrate Genomes Project
GCF_029834395.1	3342	3306	36	3	9	122	62283	2023-04-17	Sorex fumeus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi	Trent University
GCA_030324115.1	2517	2427	90	412	419	135	395025	2023-06-22	Sorex maritimensis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	Trent University
GCA_041430695.1	3332	3175	157	7	15	116	126318	2024-08-23	Sorex ornatus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi	UCLA
GCA_028565675.1	2205	2191	14	807	333	419	46219	2023-02-09	Sorex palustris	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	IRIDIAN GENOMES
GCA_007760645.1	3344	3290	54	5	5	126	103600	2019-07-31	Sousa chinensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	BGI-SZ
GCA_023170115.1	2800	2756	44	475	77	157	68741	2022-04-01	Speothos venaticus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Center for Research and Education of Wildlife, Kyoto City Zoo
GCA_964194105.1	3350	3248	102	4	0	101	9997	2024-06-28	Spermophilus citellus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_002406435.1	3244	3162	82	81	29	298	99837	2017-09-28	Spermophilus dauricus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	BGI-shenzhen
GCA_004023965.1	2684	2662	22	548	112	125	30551	2019-01-15	Spilogale gracilis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Broad Institute
GCA_023159085.1	3349	3325	24	4	1	157	2340998	2022-04-27	Spilogale interrupta	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	University of Wyoming
GCA_951394435.1	3343	3309	34	0	11	110	9737	2023-06-16	Stenella coeruleoalba	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_028646385.1	3286	3246	40	52	15	152	46167	2023-02-16	Steno bredanensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	DNA Zoo
GCF_014824575.3	3283	3266	17	13	57	123	192404	2020-09-30	Sturnira hondurensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	College of Life Sciences at Wuhan University
GCA_014824575.3	3283	3266	17	13	57	123	192404	2022-12-28	Sturnira hondurensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	College of Life Sciences at Wuhan University
GCF_024139225.1	3329	3243	86	10	15	213	109475	2022-07-06	Suncus etruscus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio CLR	Vertebrate Genomes Project
GCF_006229205.1	3307	3258	49	39	8	136	37032	2019-07-03	Suricata suricatta	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	DNA Zoo
GCA_905335845.1	3348	3334	14	5	1	122	315377	2022-09-22	Sus cebifrons	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	WAGENINGEN UR
GCF_000003025.6	3353	3339	14	1	0	200	9823	2017-02-07	Sus scrofa	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore	The Swine Genome Sequencing Consortium (SGSC)
GCA_006408735.1	3021	2943	78	254	76	289	119562	2019-06-24	Sylvicapra grimmia	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_015711505.1	3239	3160	79	88	25	168	365149	2020-12-04	Sylvilagus bachmani	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	Illumina	DNA Zoo
GCA_949820135.1	3347	3313	34	3	4	119	9988	2023-04-19	Sylvilagus floridanus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi	Wellcome Sanger Institute
GCF_028878055.3	3353	3300	53	1	0	92	9590	2024-01-05	Symphalangus syndactylus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCA_902825105.1	3348	3300	48	3	2	304	9970	2020-04-02	Syncerus caffer	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	UNIVERSITY OF EDINBURGH
GCF_015852505.1	3297	3290	7	13	44	158	9261	2020-12-09	Tachyglossus aculeatus	Sarcopterygii	Mammalia				Monotremata	PacBio CLR	Vertebrate Genomes Project
GCA_030848825.1	3350	3305	45	2	2	109	9438	2023-08-22	Tadarida brasiliensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCA_964194135.1	3343	3306	37	3	8	80	9375	2024-06-28	Talpa europaea	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_014898055.3	3348	3268	80	3	3	128	50954	2020-10-19	Talpa occidentalis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	Max Planck Institute for Molecular Genetics
GCA_023851605.1	3346	3176	170	5	3	124	48850	2022-06-22	Tamandua tetradactyla	Sarcopterygii	Mammalia			Xenarthra	Pilosa	PacBio CLR	Vertebrate Genomes Project
GCA_025594165.1	3289	3247	42	16	49	451	64680	2022-10-06	Tamias sibiricus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio RSII	Qufu Normal University
GCA_044509165.1	3340	3318	22	12	2	137	187003	2024-11-05	Taphozous melanopogon	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	Wuhan University, College of Life Sciences
GCA_031878705.1	3349	3333	16	0	5	92	9802	2023-09-25	Tapirus indicus	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	PacBio HiFi	Vertebrate Genomes Project
GCA_004025025.1	2895	2886	9	391	63	105	9801	2019-01-15	Tapirus terrestris	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	Illumina	Broad Institute
GCA_963574405.1	1517	1484	33	1265	532	258	630277	2023-11-03	Tarsius lariang	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574415.1	1391	1360	31	1320	601	272	981131	2023-11-03	Tarsius wallacei	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_003697995.1	2189	2163	26	909	240	133	2282171	2018-10-30	Taxidea taxus jeffersonii	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Canadas Genomic Enterprise
GCF_003255815.1	3333	3260	73	17	4	114	9565	2018-06-19	Theropithecus gelada	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Kenneth Chious shared submissions
GCA_040207635.1	3231	3178	53	6	117	102	2983910	2024-06-17	Thomomys bottae limpiae	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Texas Tech University
GCA_041154305.1	3340	3313	27	6	7	101	10169	2024-06-12	Thryonomys swinderianus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Ghana Grasscutter Project
GCA_036184385.1	3351	3335	16	1	2	98	742503	2023-09-08	Tokudaia muenninki	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Hokkaido University, Graduate School of Life Science
GCA_027943515.1	3344	3323	21	5	5	83	73109	2022-11-01	Tokudaia osimensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Hokkaido University, Graduate School of Life Science
GCA_036184795.1	3351	3325	26	1	2	99	742508	2023-09-08	Tokudaia tokunoshimensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Hokkaido University, Graduate School of Life Science
GCA_026826555.1	3322	3070	252	23	8	154	183749	2022-12-12	Tolypeutes matacus	Sarcopterygii	Mammalia			Xenarthra	Cingulata	Illumina	University of California, Davis
GCA_004024845.1	3005	2981	24	297	48	124	2683044	2019-01-15	Tonatia bakeri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Broad Institute
GCA_028533065.1	3116	3099	17	176	61	178	148073	2023-02-09	Trachops cirrhosus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	DNA Zoo
GCA_963574155.1	1637	1594	43	1264	411	262	222416	2023-11-03	Trachypithecus auratus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574045.1	1606	1556	50	1290	418	267	122765	2023-11-03	Trachypithecus cristatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_009764315.1	3333	3253	80	5	16	132	54180	2019-12-18	Trachypithecus francoisi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES
GCA_963573545.1	1680	1633	47	1246	395	268	164650	2023-11-03	Trachypithecus geei	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573455.1	1617	1579	38	1297	410	275	271260	2023-11-03	Trachypithecus germaini	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573355.1	1588	1554	34	1301	434	250	867383	2023-11-03	Trachypithecus hatinhensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574185.1	1669	1625	44	1243	411	271	66063	2023-11-03	Trachypithecus johnii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573585.1	1627	1590	37	1279	410	243	465718	2023-11-03	Trachypithecus laotum	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574075.1	1626	1582	44	1269	425	267	54181	2023-11-03	Trachypithecus obscurus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_023762245.1	3299	3240	59	29	26	453	272121	2022-06-17	Trachypithecus phayrei crepuscula	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR	BGI-Shenzhen
GCA_963573805.1	1634	1591	43	1263	427	253	164651	2023-11-03	Trachypithecus pileatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573475.1	1515	1477	38	1323	482	289	465719	2023-11-03	Trachypithecus poliocephalus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574985.1	1665	1622	43	1251	407	259	54137	2023-11-03	Trachypithecus vetulus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_006411685.1	1293	1280	13	1407	616	205	69296	2019-06-24	Tragelaphus buxtoni	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_935064755.1	3348	3248	100	4	2	329	69297	2022-03-28	Tragelaphus eurycerus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	IBE (Institut de Biologia Evolutiva))
GCA_006410775.1	2694	2611	83	498	155	283	9947	2019-06-24	Tragelaphus imberbis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_006416875.1	593	585	8	1488	1228	198	9945	2019-06-24	Tragelaphus oryx	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_006410495.1	2946	2852	94	315	91	258	66440	2019-06-24	Tragelaphus scriptus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_006410795.1	3100	3024	76	192	59	200	9946	2019-06-24	Tragelaphus strepsiceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_004024965.2	3326	3241	85	19	9	116	9849	2019-07-15	Tragulus javanicus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
GCA_022376925.1	3284	3200	84	19	51	237	1088131	2022-02-23	Tragulus kanchil	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_028551375.1	3313	3292	21	33	8	118	9638	2023-02-09	Tremarctos ornatus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	DNA Zoo
GCF_000243295.1	3309	3291	18	21	24	134	127582	2012-01-23	Trichechus manatus latirostris	Sarcopterygii	Mammalia			Afrotheria	Sirenia	Illumina	Broad Institute
GCF_011100635.1	3329	3222	107	13	12	89	9337	2020-03-10	Trichosurus vulpecula	Sarcopterygii	Mammalia				Diprotodontia	PacBio CLR	Vertebrate Genomes Project
GCA_000181375.1	737	661	76	1296	1298	610	37347	2006-06-08	Tupaia belangeri	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	missing	Broad Institute
GCF_000334495.1	3315	3272	43	37	2	241	246437	2013-01-31	Tupaia chinensis	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	Illumina	BGI
GCA_026018925.1	3349	3224	125	4	1	175	70687	2022-11-07	Tupaia tana	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	PacBio CLR	University of California, Davis
GCA_003227395.1	3319	3260	59	27	8	123	79784	2018-06-14	Tursiops aduncus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Ewha Womans University
GCF_011762595.1	3347	3302	45	1	6	110	9739	2020-03-27	Tursiops truncatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR	Vertebrate Genomes Project
GCA_002564285.1	1357	1275	82	1259	706	551	61882	2017-10-17	Tympanoctomys barrerae	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	McMaster University
GCA_023101885.1	3330	3168	162	13	10	245	687455	2022-04-25	Typhlomys cinereus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Kunming Institute of Zoology
GCF_003426925.1	3280	3253	27	49	25	124	9999	2018-08-24	Urocitellus parryii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	UAF
GCA_032313775.1	3350	3291	59	1	3	106	55040	2023-10-04	Urocyon cinereoargenteus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Washington State University
GCA_028551405.1	3283	3231	52	52	19	143	36800	2023-02-09	Uromys caudimaculatus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	DNA Zoo
GCA_004024945.1	2196	2185	11	832	310	96	182669	2019-01-15	Uropsilus gracilis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	Broad Institute
GCF_020975775.1	3345	3334	11	5	4	128	9643	2021-11-24	Ursus americanus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	Jackson Laboratory
GCF_023065955.2	3315	3290	25	6	33	100	9644	2023-05-22	Ursus arctos	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	Washington State University
GCF_017311325.1	3350	3335	15	2	2	108	29073	2021-03-09	Ursus maritimus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	University of California, Santa Cruz
GCA_009660055.1	3346	3308	38	7	1	90	441215	2019-11-13	Ursus thibetanus thibetanus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Northwestern Polytechnical University
GCA_963573675.1	1986	1959	27	1064	270	177	554167	2023-10-30	Varecia rubra	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_028533085.1	3089	3028	61	204	56	201	9455	2023-02-10	Varecia variegata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	DNA Zoo
GCA_963924515.1	3347	3305	42	3	4	110	59485	2024-01-29	Vespertilio murinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_000164845.4	3312	3296	16	34	8	193	30538	2019-07-15	Vicugna pacos	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio RSII	Deakin University
GCA_013265495.1	3341	3335	6	10	3	95	273917	2020-06-02	Vicugna vicugna mensalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Shanxi Agricultural University
GCF_900497805.2	3327	3035	292	11	14	86	29139	2018-12-10	Vombatus ursinus	Sarcopterygii	Mammalia				Diprotodontia	missing	MRC Institute of Genetics and Molecular Medicine, University of Edinburgh
GCA_030463245.1	3353	3291	62	0	1	107	9629	2023-07-18	Vulpes corsac	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	Qufu normal university
GCA_024500485.1	3352	3282	70	1	1	109	561074	2022-08-01	Vulpes ferrilata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	Qufu Normal University
GCF_018345385.1	3346	3276	70	2	6	118	494514	2021-05-12	Vulpes lagopus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Hebei Normal University of Science and Technology
GCF_003160815.1	3328	3273	55	20	6	130	9627	2018-05-25	Vulpes vulpes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	University of Illinois at Urbana-Champaign
GCA_004024805.1	2674	2621	53	566	103	131	234690	2019-01-15	Xerus inauris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_028644305.1	3213	3174	39	109	30	150	226860	2023-02-16	Xerus rutilus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	DNA Zoo
GCF_009762305.2	3352	3241	111	2	0	163	9704	2020-07-14	Zalophus californianus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR	Vertebrate Genomes Project
GCA_004024765.1	2364	2314	50	748	221	166	160400	2019-01-15	Zapus hudsonius	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Broad Institute
GCA_004364475.1	1375	1345	30	1339	611	239	9760	2019-03-22	Ziphius cavirostris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
