taxon_id	taxon_rank	scientific_name	assembly_id	order	assembly_span	contig_n50	scaffold_n50	contig_count	scaffold_count	chromosome_count	gc_percent	linked_accession	assembly_status	biosample_representative	bioproject	assembly_level	last_updated
371860	species	Branta hutchinsii	GCA_032270845.1	Anseriformes	1153240188	6334	83206430	291411	20291		42.5		primary	primary	PRJNA920299	Scaffold	2023-10-02
184715	species	Branta ruficollis	GCA_048604485.1	Anseriformes	1140786443	26815	76153626	161969	88768		42		primary	primary	PRJNA920302	Scaffold	2025-03-18
184715	species	Branta ruficollis	GCA_045784505.1	Anseriformes	1204324370	86252	12640046	68774	49626		41.5			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
345193	species	Brotogeris chiriri	GCA_041108845.1	Psittaciformes	1462775503	313	7461	2639489	1930863		47		primary	primary	PRJNA703532	Scaffold	2024-08-08
458118	species	Brotogeris chrysoptera	GCA_030323915.1	Psittaciformes	1097577309	23471	36338	93657	63472		42		primary	primary	PRJNA703533	Scaffold	2023-06-22
671079	species	Brotogeris cyanoptera	GCA_041731235.1	Psittaciformes	1204622407	6891	19213	546845	383368		42		primary	primary	PRJNA703534	Scaffold	2024-09-03
176018	species	Brotogeris pyrrhoptera	GCA_041108055.1	Psittaciformes	1431606274	1090	13596	1735950	991696		42		primary	primary	PRJNA479485	Scaffold	2024-08-08
671080	species	Brotogeris sanctithomae	GCA_040967635.1	Psittaciformes	1132718793	8380	21458	228292	124355		42		primary	primary	PRJNA703536	Scaffold	2024-07-30
671078	species	Brotogeris tirica	GCA_034782575.1	Psittaciformes	1096228723	27123	38232	83384	59625		41.5		primary	primary	PRJNA703538	Scaffold	2023-12-28
178886	species	Brotogeris versicolurus	GCA_041108195.1	Psittaciformes	1446097290	1144	13260	1774917	1074659		44		primary	primary	PRJNA703539	Scaffold	2024-08-08
371907	species	Bubo scandiacus	GCA_965212795.1	Strigiformes	1604411253	16496251	50972959	1429	1104	34	44	GCA_965212775.1	primary	primary	PRJEB65317;PRJEB77267;PRJEB79518;PRJNA533106	Chromosome	2025-03-20
371907	species	Bubo scandiacus	GCA_045783345.1	Strigiformes	1184462471	40587	50089	101223	93331		41.5			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
371907	species	Bubo scandiacus	GCA_046270725.1	Strigiformes	1216244684	30620	86453004	92383	29701		41.5			primary	PRJNA920319	Scaffold	2024-12-25
371907	species	Bubo scandiacus	GCA_050242785.1	Strigiformes	1482500140	2389023	2389023	3606	3606		43	GCA_050242815.1		primary	PRJNA1106032;PRJNA1153371;PRJNA533106;PRJNA813333	Contig	2025-05-07
56268	species	Bubo virginianus	GCA_044758155.1	Strigiformes	1246975817	4629	91425632	405057	55559		41.5		primary	primary	PRJNA806526	Scaffold	2024-11-10
589648	species	Bucanetes githagineus	GCA_045784865.1	Passeriformes	1163057849	76081	9408052	130923	112802		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
240733	species	Buccanodon duchaillui	GCA_041108275.1	Piciformes	1559182132	6974	24551378	1106379	921626		44		primary	primary	PRJNA920323	Scaffold	2024-08-08
175830	species	Buceros bicornis	GCA_027563805.1	Bucerotiformes	1104977868	34107	39137307	82936	20477		43		primary	primary	PRJNA695513	Scaffold	2023-01-03
153643	species	Bucorvus abyssinicus	GCA_013398885.1	Bucerotiformes	1102577438	163894	1077696	30009	13415		43			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
155086	species	Bucorvus leadbeateri	GCA_042477495.1	Bucerotiformes	1159150851	574159	40451533	6656	1671	41	43.5		primary	primary	PRJNA1116058	Chromosome	2024-10-03
155086	species	Bucorvus leadbeateri	GCA_047748035.1	Bucerotiformes	1145714669	6885	40444666	248718	20503		43.5			primary	PRJNA920333	Scaffold	2025-02-12
223777	species	Busarellus nigricollis	GCA_026873725.1	Accipitriformes	1206635864	37081	36361711	75812	8942		41.5		primary	primary	PRJNA776303	Scaffold	2022-12-13
335207	species	Butastur indicus	GCA_026770005.1	Accipitriformes	1183181658	36206	33125957	67994	6696		41.5		primary	primary	PRJNA776305	Scaffold	2022-12-09
1356036	species	Butastur liventer	GCA_025447895.1	Accipitriformes	1271439293	3539	35144932	486873	52444		41		primary	primary	PRJNA797788	Scaffold	2022-09-27
387812	species	Butastur rufipennis	GCA_025309795.1	Accipitriformes	1208026759	32890	36038145	82681	13332		41.5		primary	primary	PRJNA831145	Scaffold	2022-09-20
223445	species	Buteo albigula	GCA_026930665.1	Accipitriformes	1186885975	33824	36520423	70347	5560		41.5		primary	primary	PRJNA776307	Scaffold	2022-12-16
223473	species	Buteo albonotatus	GCA_025310515.1	Accipitriformes	1223638346	29903	36343856	114153	28821		41.5		primary	primary	PRJNA800794	Scaffold	2022-09-20
223853	species	Buteo brachyurus	GCA_034782635.1	Accipitriformes	1214331144	28219	36440485	102120	7001		41.5		primary	primary	PRJNA831157	Scaffold	2023-12-28
30397	species	Buteo buteo	GCA_025504755.1	Accipitriformes	1210975031	43468	36474558	68286	12826		41.5			primary	PRJNA831158	Scaffold	2022-09-30
115122	species	Buteo hemilasius	GCA_025727635.1	Accipitriformes	1212276843	36867	36120247	78676	12754		41.5		primary	primary	PRJNA776308	Scaffold	2022-10-17
56263	species	Buteo jamaicensis	GCA_026937345.1	Accipitriformes	1209393109	36790	36185665	73466	9454		41.5		primary	primary	PRJNA771888	Scaffold	2022-12-16
115229	species	Buteo lagopus	GCA_025727815.1	Accipitriformes	1209271270	31269	36009240	93358	11703		41.5		primary	primary	PRJNA815242	Scaffold	2022-10-17
223475	species	Buteo lineatus	GCA_025435075.1	Accipitriformes	1239587557	42301	33451961	99323	44363		41.5		primary	primary	PRJNA815297	Scaffold	2022-09-27
387814	species	Buteo nitidus	GCA_026930705.1	Accipitriformes	1234405566	6546	37650049	283044	14289		41.5		primary	primary	PRJNA771908	Scaffold	2022-12-16
115230	species	Buteo oreophilus	GCA_027580015.1	Accipitriformes	1252721404	10773	37982198	198569	12775		41.5		primary	primary	PRJNA770305	Scaffold	2023-01-06
218281	species	Buteo platypterus	GCA_025310135.1	Accipitriformes	1209786575	41170	36168614	69109	10644		41.5		primary	primary	PRJNA771894	Scaffold	2022-09-20
223441	species	Buteo regalis	GCA_037951015.1	Accipitriformes	1295022542	35970857	35970857	231	231		43	GCA_037954475.1	primary	primary	PRJNA1071626;PRJNA1077959;PRJNA533106;PRJNA813333	Contig	2024-04-03
223441	species	Buteo regalis	GCA_027564535.1	Accipitriformes	1186467330	1645	35960193	478282	11901		45.5			primary	PRJNA806523	Scaffold	2023-01-03
115134	species	Buteo rufinus	GCA_045784765.1	Accipitriformes	1250770975	192469	16247038	30304	17861		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
115134	species	Buteo rufinus	GCA_026259535.1	Accipitriformes	1192236555	44323	36416403	63307	12196		41.5			primary	PRJNA776310	Scaffold	2022-11-21
156757	species	Buteo swainsoni	GCA_027564555.1	Accipitriformes	1208458055	3836	37049087	417679	8226		41.5		primary	primary	PRJNA771905	Scaffold	2023-01-03
223443	species	Buteo ventralis	GCA_025308995.1	Accipitriformes	1245602180	6342	38160143	287246	10157		41.5		primary	primary	PRJNA771800	Scaffold	2022-09-20
224668	species	Buteogallus aequinoctialis	GCA_027575165.1	Accipitriformes	1212785345	27633	36497993	109608	12390		41.5		primary	primary	PRJNA771882	Scaffold	2023-01-06
2868390	species	Buteogallus gundlachii	GCA_025448235.2	Accipitriformes	1285822602	5480	5556	797257	792820		41.5		primary	primary	PRJNA754289	Scaffold	2023-09-20
223496	species	Buteogallus meridionalis	GCA_025727795.1	Accipitriformes	1208541050	27383	36502156	99605	6332		41.5		primary	primary	PRJNA815060	Scaffold	2022-10-17
2869446	species	Buteogallus solitarius	GCA_027564715.1	Accipitriformes	1192366706	34893	36382398	73075	10465		41.5		primary	primary	PRJNA771641	Scaffold	2023-01-03
110671	species	Butorides virescens	GCA_046118985.1	Pelecaniformes	1211056571	2336571	2336571	1393	1393		43.5	GCA_046119005.1	primary	primary	PRJNA1106035;PRJNA1153368;PRJNA533106;PRJNA813333	Contig	2024-12-17
175843	species	Bycanistes brevis	GCA_047291935.1	Bucerotiformes	1130685448	46884	38036270	95090	30674		43.5		primary	primary	PRJNA920348	Scaffold	2025-01-28
1303088	species	Bycanistes fistulator	GCA_047748055.1	Bucerotiformes	1171280851	2018	28175381	583374	40565		43.5		primary	primary	PRJNA920351	Scaffold	2025-02-12
175845	species	Bycanistes subcylindricus	GCA_047291975.1	Bucerotiformes	1185468896	4035	35969881	374269	32259		44		primary	primary	PRJNA920352	Scaffold	2025-01-28
141836	species	Cacatua alba	GCA_024361745.1	Psittaciformes	1210837024	16237	28354	482624	425424		41.5		primary	primary	PRJNA703547	Scaffold	2022-07-21
141834	species	Cacatua ducorpsii	GCA_025448155.1	Psittaciformes	1171361419	36413	44752	303483	272682		41.5		primary	primary	PRJNA703548	Scaffold	2022-09-27
141274	species	Cacatua galerita	GCA_035583095.1	Psittaciformes	1105431549	23013	36343	127035	83418		41.5		primary	primary	PRJNA703552	Scaffold	2024-01-11
141837	species	Cacatua haematuropygia	GCA_046039615.1	Psittaciformes	1773981844	11740	21423	1205031	974062		42.5		primary	primary	PRJNA703554	Scaffold	2024-12-11
136504	species	Cacatua moluccensis	GCA_025448035.1	Psittaciformes	1128551772	32365	41748	135982	116537		41		primary	primary	PRJNA703555	Scaffold	2022-09-27
141835	species	Cacatua ophthalmica	GCA_032274605.1	Psittaciformes	793761397	833	17366	427806	139773		41		primary	primary	PRJNA703556	Scaffold	2023-10-02
274074	species	Cacatua sanguinea	GCA_030265285.1	Psittaciformes	1108262381	33449	98557242	91193	22772		41.5		primary	primary	PRJNA703558	Scaffold	2023-06-13
141271	species	Cacatua sulphurea	GCA_031762475.1	Psittaciformes	1091294669	27643	39234	97187	68351		41.5		primary	primary	PRJNA703559	Scaffold	2023-09-20
1344800	species	Cacatua tenuirostris	GCA_030265375.1	Psittaciformes	1155085012	534	12567	1236909	709288		40.5		primary	primary	PRJNA553061	Scaffold	2023-06-13
8855	species	Cairina moschata	GCA_048319975.1	Anseriformes	1100132706	9791839	82343468	283	39	39	42		primary	primary	PRJNA984447	Chromosome	2025-03-04
8855	species	Cairina moschata	GCA_009194515.1	Anseriformes	1109207201	89133	2417665	30421	3702	29	41.5			primary	PRJNA417448	Chromosome	2019-11-25
8855	species	Cairina moschata	GCA_049942535.1	Anseriformes	1094819475	33272	79415790	109333	46072		41.5			primary	PRJNA839069	Scaffold	2025-04-26
135424	species	Calcarius lapponicus	GCA_039654755.1	Passeriformes	1154665796	1995792	72367164	1488	455	20	42.5		primary	primary	PRJNA1088979	Chromosome	2024-05-17
8919	species	Calidris alpina	GCA_033628465.1	Charadriiformes	1267841734	98490	10030831	98812	80035		42		primary	primary	PRJNA739535	Scaffold	2023-11-14
279937	species	Calidris bairdii	GCA_045782915.1	Charadriiformes	1154914087	34215	39932	179332	171567		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
227173	species	Calidris canutus	GCA_045788245.1	Charadriiformes	1206797359	243797	22117256	50079	39858		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
3149495	species	Calidris falcinellus	GCA_045783335.1	Charadriiformes	1182088193	61599	241975	118733	104152		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
279940	species	Calidris fuscicollis	GCA_045787265.1	Charadriiformes	1265416999	180095	9472662	57335	45624		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
279938	species	Calidris himantopus	GCA_045788275.1	Charadriiformes	1159074394	213545	11822840	37456	26898		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
28682	species	Calidris maritima	GCA_045783535.1	Charadriiformes	1187468605	203493	16310863	35612	24069		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
240202	species	Calidris melanotos	GCA_045783155.1	Charadriiformes	1221754693	134332	1575096	90517	76752		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
240202	species	Calidris melanotos	GCA_028566615.2	Charadriiformes	1260162641	3168	60089602	504470	60081		41.5			primary	PRJNA707262	Scaffold	2023-05-25
670340	species	Calidris minuta	GCA_045781965.1	Charadriiformes	1327258073	56956	1760437	170335	149477		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
670340	species	Calidris minuta	GCA_033628425.1	Charadriiformes	1327552066	56920	1760437	170528	149654		42			primary	PRJNA739535	Scaffold	2023-11-14
198806	species	Calidris pugnax	GCA_036321225.1	Charadriiformes	19323340	443278	19323340	82	1		42	GCA_036321245.1		primary	PRJNA1033986	Scaffold	2024-01-31
272047	species	Calidris ruficollis	GCA_045782775.1	Charadriiformes	1247787015	149537	2595176	67115	53602		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
1940537	species	Calidris subruficollis	GCA_045783555.1	Charadriiformes	1177839899	110349	656191	86617	72836		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
328946	species	Calidris temminckii	GCA_033628365.1	Charadriiformes	1232361803	107491	6937624	87896	70550		42		primary	primary	PRJNA739535	Scaffold	2023-11-14
328946	species	Calidris temminckii	GCA_045781935.1	Charadriiformes	1231963801	107406	6761255	87783	70456		42			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
986101	species	Callocephalon fimbriatum	GCA_024363025.1	Psittaciformes	1101422322	8911	22529	301380	153221		41		primary	primary	PRJNA640361	Scaffold	2022-07-21
75871	species	Callonetta leucophrys	GCA_049176255.1	Anseriformes	1121711076	28540	75627000	146653	76740		41.5		primary	primary	PRJNA920430	Scaffold	2025-03-29
187106	species	Caloenas nicobarica	GCA_013398195.1	Columbiformes	1025545389	72340	20885367	37010	3685		42			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
345736	species	Campethera caroli	GCA_041296175.1	Piciformes	2190477735	4818	28678804	961639	521055		43		primary	primary	PRJNA1121901	Scaffold	2024-08-15
111811	species	Caprimulgus europaeus	GCA_045788555.1	Caprimulgiformes	1181907329	33097	37902	265689	259209		41			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
98964	species	Cardinalis cardinalis	GCA_013397215.1	Passeriformes	1037930431	90773	451346	72526	39279		42			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
37600	species	Carduelis carduelis	GCA_032274745.1	Passeriformes	1043792359	35533	72471425	76395	13829		42		primary	primary	PRJNA806178	Scaffold	2023-10-02
632109	species	Carduelis corsicana	GCA_034780215.1	Passeriformes	1349585047	2768	32410825	762873	327979		42		primary	primary	PRJNA806180	Scaffold	2023-12-28
175930	species	Carpodacus erythrinus	GCA_046618655.1	Passeriformes	1207773329	18964705	18964705	708	708		43	GCA_046618715.1	primary	primary	PRJNA1163954;PRJNA1167697	Contig	2025-01-14
8787	species	Casuarius casuarius	GCA_003342895.1	Casuariiformes	1209001349	165721	3704890	21029	3184		42		primary	primary	PRJNA433110	Scaffold	2018-07-26
8787	species	Casuarius casuarius	GCA_013396415.1	Casuariiformes	1204586945	88589	5669588	33315	3215		41.5			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
1740858	species	Casuarius unappendiculatus	GCA_048898525.1	Casuariiformes	2684424839	264	25221492	2441907	1743549		49		primary	primary	PRJNA920595	Scaffold	2025-03-25
194941	species	Catamblyrhynchus diadema	GCA_035047745.1	Passeriformes	1071897660	42847	72036717	78056	14845		42		primary	primary	PRJNA920596	Scaffold	2024-01-03
2668079	subspecies	Eremophila alpestris peregrina	GCA_009792885.1	Passeriformes	1041021471	193817	9421811	23684	2713		42		primary	primary	PRJNA575884	Scaffold	2019-12-23
37610	species	Erithacus rubecula	GCA_013398395.1	Passeriformes	979843765	73144	2955106	29557	2673		41			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
1112836	species	Erpornis zantholeuca	GCA_013400515.1	Passeriformes	1013967273	45331	176063	169019	89074		42		primary	primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
107208	species	Erythrocercus mccallii	GCA_013397435.1	Passeriformes	1030110820	83996	346475	38785	11369		41.5		primary	primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
1458044	species	Erythrotriorchis buergersi	GCA_029814485.1	Accipitriformes	1314410012	4771	40688424	315290	5263		41		primary	primary	PRJNA831206	Scaffold	2023-04-18
335483	species	Eudocimus ruber	GCA_041043685.1	Pelecaniformes	1216035411	35096	101016769	159519	89712		42		primary	primary	PRJNA815299	Scaffold	2024-08-05
8805	species	Eudromia elegans	GCA_013398775.1	Tinamiformes	958920152	74838	6275819	29326	2568		42			primary	PRJNA533106;PRJNA545868	Scaffold	2020-07-10
3133247	species	Euphonia sclateri	GCA_041731315.1	Passeriformes	1409400478	1283	26546411	1754384	1017754		41.5		primary	primary	PRJNA1088811	Scaffold	2024-09-03
1105365	species	Euphonia xanthogaster	GCA_034509185.1	Passeriformes	1054375560	29713	71743294	99052	15517		42		primary	primary	PRJNA959027	Scaffold	2023-12-21
1548953	species	Eupsittula astec	GCA_034781655.1	Psittaciformes	1597840343	348	7103	2860697	2037579		42.5		primary	primary	PRJNA718318	Scaffold	2023-12-28
51898	species	Eupsittula aurea	GCA_026283745.1	Psittaciformes	1179334003	6789	19310	404329	241407		42		primary	primary	PRJNA703694	Scaffold	2022-11-22
178884	species	Eupsittula cactorum	GCA_024320935.1	Psittaciformes	1191716169	10230	22017	370579	265411		42		primary	primary	PRJNA703695	Scaffold	2022-07-18
752200	species	Eupsittula canicularis	GCA_026284725.1	Psittaciformes	1179437546	12819	23460	354455	294613		42		primary	primary	PRJNA676128	Scaffold	2022-11-22
638628	species	Eupsittula nana	GCA_026284785.1	Psittaciformes	1171347932	23282	32428	259756	230955		42		primary	primary	PRJNA703696	Scaffold	2022-11-22
492513	species	Eupsittula pertinax	GCA_011317185.2	Psittaciformes	1118851761	15826	26712	140675	98629		41.5		primary	primary	PRJNA596746	Scaffold	2022-11-14
374616	species	Eurillas ansorgei	GCA_041108335.1	Passeriformes	1291809608	6376	63206254	817704	580602		42.5		primary	primary	PRJNA959051	Scaffold	2024-08-08
59950	species	Eurillas latirostris	GCA_041108415.1	Passeriformes	1298206755	4717	63414263	909798	633399		42		primary	primary	PRJNA959054	Scaffold	2024-08-08
1743266	species	Eurillas virens	GCA_041221775.1	Passeriformes	1170015111	20448	72068559	456348	368873		42		primary	primary	PRJNA959055	Scaffold	2024-08-12
1304818	subspecies	Eurystomus glaucurus suahelicus	GCA_032159205.1	Coraciiformes	1091573518	20862	46259	136886	87431		41.5		primary	primary	PRJNA994470	Scaffold	2023-09-28
495938	species	Falco ardosiaceus	GCA_034781615.1	Falconiformes	1174184399	979	62677164	676548	13463		42		primary	primary	PRJNA985063	Scaffold	2023-12-28
495972	species	Falco berigora	GCA_027564435.1	Falconiformes	1212117839	10828	92537993	196512	13138		42		primary	primary	PRJNA717977	Scaffold	2023-01-03
345155	species	Falco biarmicus	GCA_024433245.1	Falconiformes	1157944115	138651	28947013	15467	729		42	GCA_024433255.1		primary	PRJNA802108;PRJNA832307	Scaffold	2022-07-25
345155	species	Falco biarmicus	GCA_035592075.1	Falconiformes	1244804007	2482	33046265	552476	13809		42			primary	PRJNA1006338	Scaffold	2024-01-11
148593	species	Falco cenchroides	GCA_025727955.1	Falconiformes	1190133373	34929	90928354	82936	9463		42		primary	primary	PRJNA717978	Scaffold	2022-10-17
345164	species	Falco cherrug	GCA_024431555.1	Falconiformes	1158094566	148508	29000899	14715	575		42	GCA_024432035.1		primary	PRJNA802101;PRJNA832304	Scaffold	2022-07-25
